"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CA003050520","1976-09","51.1833","-115.5667","1384.0","BANFF, AB CA","0.9","C","0.0",",C","11",",C","0",",C","6",",C","0",",C","1",",C","0",",C","3",",C","0",",C","12",",C","0",",C","-2.2",",C,08,","0",",,C,30,+","43",",,C,07,","23.4",",,C,06,","25.6",",C,21,+","467.1","C","201.6",",C","79.4",",,,C","48",",,,C","11.61",",C","19.47",",,,C","3.76",",,,C"
"CA003050520","1976-10","51.1833","-115.5667","1384.0","BANFF, AB CA","0.9","C","0.0",",C","7",",C","0",",C","1",",C","1",",C","0",",C","0",",C","18",",C","1",",C","0",",C","0",",C","-11.1",",C,23,","30",",,C,23,","20",",,C,22,","3.3",",,C,02,","18.9",",C,09,+","905.0","C","437.9",",C","9.4",",,,C","33",",,,C","4.21",",C","10.08",",,,C","-1.66",",,,C"
"CA003050520","1976-11","51.1833","-115.5667","1384.0","BANFF, AB CA","0.9","C","0.0",",C","6",",C","0",",C","2",",C","6",",C","1",",C","2",",C","28",",C","8",",C","0",",C","0",",C","-20.6",",C,27,+","180",",,C,25,","157",",,C,24,","10.2",",,C,24,","10.6",",C,08,+","1526.4","C","621.4",",C","15.9",",,,C","190",",,,C","-2.38",",C","2.95",",,,C","-7.71",",,,C"
"CA003050520","1976-12","51.1833","-115.5667","1384.0","BANFF, AB CA","0.9","C","0.0",",C","8",",C","0",",C","2",",C","31",",C","4",",C","2",",C","29",",C","18",",C","0",",C","0",",C","-18.9",",C,09,","200",",,C,19,+","163",",,C,18,","8.9",",,C,18,","8.3",",C,16,","2254.6","C","728.2",",C","21.2",",,,C","365",",,,C","-5.16",",C","-1.03",",,,C","-9.29",",,,C"
"CA003050520","1977-01","51.1833","-115.5667","1384.0","BANFF, AB CA","0.0","C","0.0","1,C","4",",C","0",",C","1",",C","31",",C","3",",C","8","1,C","30","1,C","26",",C","0",",C","0",",C","-25.7","1,C,04,","370",",,C,19,","216",",,C,18,","16.0",",,C,18,","3.7",",C,18,","3077.7","C","823.1",",C","19.7",",,,C","300",",,,C","-9.17","1,C","-4.26",",,,C","-14.07","1,,,C"
"CA003050520","1977-02","51.1833","-115.5667","1384.0","BANFF, AB CA","0.0","C","0.0",",C","6",",C","0",",C","1",",C","28",",C","1",",C","0",",C","27",",C","1",",C","0",",C","0",",C","-16.1",",C,28,","270",",,C,05,+","61",",,C,23,","3.6",",,C,23,","9.3",",C,20,","3626.8","C","549.1",",C","6.4",",,,C","116",",,,C","-1.28",",C","4.25",",,,C","-6.80",",,,C"
"CA003050520","1977-03","51.1833","-115.5667","1384.0","BANFF, AB CA","0.0","C","0.0",",C","13",",C","0",",C","4",",C","29",",C","5",",C","0",",C","30",",C","5",",C","0",",C","0",",C","-17.5",",C,15,","290",",,C,14,","205",",,C,13,","13.0",",,C,13,","7.7",",C,23,","4275.3","C","648.5",",C","29.0",",,,C","468",",,,C","-2.59",",C","2.87",",,,C","-8.04",",,,C"
"CA003050520","1977-04","51.1833","-115.5667","1384.0","BANFF, AB CA","0.0","C","0.0",",C","6",",C","0",",C","2",",C","2",",C","1",",C","0",",C","20",",C","1",",C","3",",C","0",",C","-10.7",",C,01,","30",",,C,02,+","32",",,C,16,","3.1",",,C,16,","25.2",",C,25,","4679.4","C","404.1",",C","8.7",",,,C","60",",,,C","4.86",",C","11.75",",,,C","-2.03",",,,C"
"CA003050520","1977-05","51.1833","-115.5667","1384.0","BANFF, AB CA","0.0","C","0.0",",C","16",",C","0",",C","11",",C","1",",C","4",",C","0",",C","4",",C","0",",C","0",",C","0",",C","-2.2",",C,01,","120",",,C,06,","142",",,C,05,","14.2",",,C,05,","20.1",",C,01,","5014.7","C","335.3",",C","82.9",",,,C","356",",,,C","7.52",",C","12.95",",,,C","2.08",",,,C"
"CA003050520","1977-06","51.1833","-115.5667","1384.0","BANFF, AB CA","0.2","C","0.2",",C","12",",C","0",",C","5",",C","0",",C","0",",C","0",",C","1",",C","0",",C","13",",C","0",",C","-2.0",",C,03,","0",",,C,30,+","0",",T,C,02,","5.9",",,C,13,","29.2",",C,07,","5169.3","C","154.6",",C","32.2",",,,C","0",",T,,C","13.19",",C","20.55",",,,C","5.82",",,,C"
"CA003050520","1977-07","51.1833","-115.5667","1384.0","BANFF, AB CA","2.5","C","2.3",",C","18",",C","0",",C","7",",C","0",",C","0",",C","0",",C","0",",C","0",",C","14",",C","0",",C","0.4",",C,20,+","0",",,C,31,+","0",",,C,31,+","7.0",",,C,29,","27.6",",C,27,","148.7","C","148.7",",C","43.0",",,,C","0",",,,C","13.61",",C","20.49",",,,C","6.73",",,,C"
"CA003050520","1977-08","51.1833","-115.5667","1384.0","BANFF, AB CA","2.5","C","0.0",",C","18",",C","0",",C","14",",C","0",",C","0",",C","0",",C","0",",C","0",",C","13",",C","0",",C","0.4",",C,30,","0",",,C,31,+","2",",,C,31,","15.6",",,C,14,","28.0",",C,17,","334.9","C","186.2",",C","91.9",",,,C","2",",,,C","12.33",",C","18.89",",,,C","5.76",",,,C"
"CA003050520","1977-09","51.1833","-115.5667","1384.0","BANFF, AB CA","2.5","C","0.0",",C","14",",C","1",",C","5",",C","0",",C","0",",C","0",",C","5",",C","0",",C","1",",C","0",",C","-3.6",",C,28,","0",",,C,30,+","4",",,C,01,","26.9",",,C,14,","21.5",",C,13,","657.6","C","322.7",",C","51.1",",,,C","7",",,,C","7.58",",C","13.20",",,,C","1.95",",,,C"
"CA003050520","1977-10","51.1833","-115.5667","1384.0","BANFF, AB CA","2.5","C","0.0",",C","6",",C","0",",C","0",",C","0",",C","0",",C","0",",C","20",",C","0",",C","0",",C","0",",C","-7.6",",C,10,","0",",T,C,31,+","2",",,C,09,","2.3",",,C,24,","17.8",",C,15,","1090.9","C","433.3",",C","7.0",",,,C","2",",,,C","4.35",",C","10.21",",,,C","-1.50",",,,C"
"CA003050520","1977-11","51.1833","-115.5667","1384.0","BANFF, AB CA","2.5","C","0.0",",C","15",",C","0",",C","5",",C","27",",C","7",",C","6",",C","28",",C","15",",C","0",",C","0",",C","-29.1",",C,22,","250",",,C,26,","156",",,C,07,","10.6",",,C,07,","7.8",",C,12,","1826.0","C","735.1",",C","41.8",",,,C","553",",,,C","-6.17",",C","-1.91",",,,C","-10.43",",,,C"
"CA003050520","1977-12","51.1833","-115.5667","1384.0","BANFF, AB CA","2.5","C","0.0",",C","17",",C","0",",C","8",",C","31",",C","9",",C","18",",C","31",",C","25",",C","0",",C","0",",C","-38.0",",C,08,","460",",,C,11,","153",",,C,03,","8.2",",,C,03,","3.1",",C,11,","2811.3","C","985.3",",C","45.8",",,,C","694",",,,C","-13.45",",C","-9.22",",,,C","-17.68",",,,C"
"CA003050520","1978-01","51.1833","-115.5667","1384.0","BANFF, AB CA","0.0","C","0.0",",C","8",",C","0",",C","2",",C","31",",C","4",",C","17",",C","31",",C","30",",C","0",",C","0",",C","-29.0",",C,03,","630",",,C,05,","189",",,C,04,","12.4",",,C,04,","1.0",",C,24,","3790.8","C","979.5",",C","22.6",",,,C","369",",,,C","-13.26",",C","-8.33",",,,C","-18.19",",,,C"
"CA003050520","1978-02","51.1833","-115.5667","1384.0","BANFF, AB CA","0.0","C","0.0",",C","8",",C","0",",C","1",",C","28",",C","1",",C","6",",C","28",",C","12",",C","0",",C","0",",C","-29.7",",C,01,","570",",,C,04,","91",",,C,03,","5.5",",,C,03,","9.9",",C,20,","4476.4","C","685.6",",C","8.9",",,,C","148",",,,C","-6.15",",C","0.14",",,,C","-12.44",",,,C"
"CA003050520","1978-03","51.1833","-115.5667","1384.0","BANFF, AB CA","0.0","C","0.0",",C","9",",C","0",",C","5",",C","26",",C","2",",C","4",",C","25",",C","6",",C","0",",C","0",",C","-27.1",",C,03,","420",",,C,05,+","60",",,C,11,","5.0",",,C,08,","15.5",",C,29,","5062.8","C","586.4",",C","23.6",",,,C","165",",,,C","-0.58",",C","5.24",",,,C","-6.41",",,,C"
"CA003050520","1978-04","51.1833","-115.5667","1384.0","BANFF, AB CA","0.0","C","0.0",",C","14",",C","0",",C","6",",C","3",",C","7",",C","0",",C","24",",C","1",",C","0",",C","0",",C","-8.0",",C,13,","110",",,C,22,","119",",,C,02,","10.2",",,C,11,","19.5",",C,26,","5507.8","C","445.0",",C","40.7",",,,C","432",",,,C","3.50",",C","8.70",",,,C","-1.71",",,,C"
"CA003050520","1978-05","51.1833","-115.5667","1384.0","BANFF, AB CA","0.0","C","0.0",",C","12",",C","0",",C","7",",C","0",",C","1",",C","0",",C","13",",C","0",",C","1",",C","0",",C","-5.7",",C,04,","20",",,C,05,+","157",",,C,03,","9.1",",,C,03,","21.2",",C,20,","5871.9","C","364.1",",C","51.1",",,,C","219",",,,C","6.59",",C","12.33",",,,C","0.85",",,,C"
"CA003050520","1978-06","51.1833","-115.5667","1384.0","BANFF, AB CA","0.0","C","0.0",",C","11",",C","0",",C","8",",C","0",",C","1",",C","0",",C","1",",C","0",",C","10",",C","0",",C","-1.0",",C,01,","0",",,C,30,+","84",",,C,18,","13.9",",,C,18,","28.8",",C,28,","6047.0","C","175.1",",C","60.3",",,,C","84",",,,C","12.50",",C","19.82",",,,C","5.17",",,,C"
"CA003050520","1978-07","51.1833","-115.5667","1384.0","BANFF, AB CA","4.6","C","4.6",",C","11",",C","0",",C","4",",C","0",",C","0",",C","0",",C","0",",C","0",",C","22",",C","0",",C","4.1",",C,19,","0",",,C,31,+","0",",,C,31,+","5.6",",,C,18,","29.7",",C,26,","98.3","C","98.3",",C","26.2",",,,C","0",",,,C","15.31",",C","22.31",",,,C","8.31",",,,C"
"CA003050520","1978-08","51.1833","-115.5667","1384.0","BANFF, AB CA","8.7","C","4.1",",C","16",",C","0",",C","5",",C","0",",C","0",",C","0",",C","0",",C","0",",C","11",",C","0",",C","0.8",",C,22,","0",",,C,31,+","0",",,C,31,+","10.4",",,C,16,","31.0",",C,04,","269.0","C","170.7",",C","44.4",",,,C","0",",,,C","12.96",",C","19.68",",,,C","6.24",",,,C"
"CA003050520","1978-09","51.1833","-115.5667","1384.0","BANFF, AB CA","8.7","C","0.0",",C","11",",C","0",",C","6",",C","0",",C","1",",C","0",",C","4",",C","0",",C","5",",C","0",",C","-2.0",",C,19,","0",",,C,30,+","50",",,C,23,","11.0",",,C,08,","22.7",",C,06,","514.1","C","245.1",",C","48.0",",,,C","50",",,,C","10.16",",C","15.58",",,,C","4.75",",,,C"
"CA003050520","1978-10","51.1833","-115.5667","1384.0","BANFF, AB CA","8.7","C","0.0",",C","7",",C","0",",C","5",",C","5",",C","3",",C","0",",C","18",",C","0",",C","0",",C","0",",C","-7.5",",C,22,","280",",,C,21,","249",",,C,21,","20.1",",,C,21,","19.7",",C,06,","920.4","C","406.3",",C","46.3",",,,C","386",",,,C","5.23",",C","11.45",",,,C","-0.99",",,,C"
"CA003050520","1978-11","51.1833","-115.5667","1384.0","BANFF, AB CA","8.7","C","0.0",",C","8",",C","0",",C","5",",C","26",",C","4",",C","10",",C","27",",C","21",",C","0",",C","0",",C","-31.8",",C,20,","240",",,C,04,","273",",,C,08,","16.5",",,C,08,","12.1",",C,02,","1682.1","C","761.7",",C","51.2",",,,C","648",",,,C","-7.06",",C","-1.91",",,,C","-12.21",",,,C"
"CA003050520","1978-12","51.1833","-115.5667","1384.0","BANFF, AB CA","8.7","C","0.0",",C","11",",C","0",",C","1",",C","31",",C","3",",C","9",",C","31",",C","29",",C","0",",C","0",",C","-32.9",",C,31,","300",",,C,31,+","85",",,C,11,","3.8",",,C,11,","1.7",",C,03,","2603.1","C","921.0",",C","15.8",",,,C","266",",,,C","-11.38",",C","-7.18",",,,C","-15.58",",,,C"
"CA003050520","1979-01","51.1833","-115.5667","1384.0","BANFF, AB CA","0.0","C","0.0",",C","6",",C","0",",C","0",",C","31",",C","0",",C","23",",C","31",",C","31",",C","0",",C","0",",C","-34.1",",C,04,","340",",,C,31,+","18",",,C,12,","1.5",",,C,12,","-1.0",",C,19,","3673.5","C","1070.4",",C","4.7",",,,C","74",",,,C","-16.20",",C","-10.35",",,,C","-22.05",",,,C"
"CA003050520","1979-02","51.1833","-115.5667","1384.0","BANFF, AB CA","0.0","C","0.0",",C","14",",C","0",",C","4",",C","28",",C","4",",C","13",",C","28",",C","21",",C","0",",C","0",",C","-34.6",",C,15,","690",",,C,14,","239",",,C,13,","12.2",",,C,13,","4.0",",C,26,+","4500.7","C","827.2",",C","33.1",",,,C","626",",,,C","-11.21",",C","-4.99",",,,C","-17.43",",,,C"
"CA003050520","1979-03","51.1833","-115.5667","1384.0","BANFF, AB CA","0.0","C","0.0",",C","10",",C","0",",C","1",",C","20",",C","2",",C","1",",C","29",",C","7",",C","0",",C","0",",C","-18.1",",C,02,","510",",,C,01,","59",",,C,30,","3.8",",,C,30,","13.9",",C,23,","5097.2","C","596.5",",C","10.5",",,,C","138",",,,C","-0.91",",C","5.64",",,,C","-7.45",",,,C"
"CA003050520","1979-04","51.1833","-115.5667","1384.0","BANFF, AB CA","0.0","C","0.0",",C","10",",C","0",",C","3",",C","4",",C","4",",C","1",",C","27",",C","3",",C","0",",C","0",",C","-17.9",",C,01,","80",",,C,18,","189",",,C,17,","23.0",",,C,17,","19.2",",C,28,","5596.4","C","499.2",",C","36.0",",,,C","381",",,,C","1.69",",C","7.50",",,,C","-4.12",",,,C"
"CA003050520","1979-05","51.1833","-115.5667","1384.0","BANFF, AB CA","0.0","C","0.0",",C","14",",C","0",",C","4",",C","2",",C","2",",C","0",",C","17",",C","0",",C","3",",C","0",",C","-3.0",",C,20,+","60",",,C,06,","128",",,C,06,","10.4",",,C,06,","24.0",",C,23,","5958.3","C","361.9",",C","35.2",",,,C","197",",,,C","6.66",",C","12.75",",,,C","0.57",",,,C"
"CA003050520","1979-06","51.1833","-115.5667","1384.0","BANFF, AB CA","0.0","C","0.0",",C","11",",C","0",",C","2",",C","0",",C","0",",C","0",",C","2",",C","0",",C","10",",C","0",",C","-0.2",",C,15,","0",",,C,30,+","0",",T,C,13,+","11.4",",,C,20,","26.9",",C,28,","6146.4","C","188.1",",C","26.6",",,,C","0",",T,,C","12.06",",C","19.16",",,,C","4.97",",,,C"
"CA003050520","1979-07","51.1833","-115.5667","1384.0","BANFF, AB CA","14.4","C","14.4",",C","6",",C","0",",C","2",",C","0",",C","0",",C","0",",C","0",",C","0",",C","21",",C","3",",C","2.0",",C,04,","0",",,C,31,+","0",",,C,31,+","4.0",",,C,10,","32.6",",C,20,","99.2","C","99.2",",C","12.6",",,,C","0",",,,C","15.60",",C","23.59",",,,C","7.60",",,,C"
"CA003050520","1979-08","51.1833","-115.5667","1384.0","BANFF, AB CA","14.4","C","0.0",",C","8",",C","0",",C","4",",C","0",",C","0",",C","0",",C","0",",C","0",",C","25",",C","0",",C","2.5",",C,09,","0",",,C,31,+","0",",,C,31,+","18.7",",,C,02,","26.8",",C,10,","196.7","C","97.5",",C","42.7",",,,C","0",",,,C","15.19",",C","22.70",",,,C","7.68",",,,C"
"CA003050520","1979-09","51.1833","-115.5667","1384.0","BANFF, AB CA","14.4","C","0.0",",C","11",",C","0",",C","5",",C","0",",C","0",",C","0",",C","2",",C","0",",C","11",",C","0",",C","-1.3",",C,29,","0",",,C,30,+","0",",,C,30,+","6.6",",,C,21,","26.5",",C,15,+","402.5","C","205.8",",C","30.0",",,,C","0",",,,C","11.47",",C","18.90",",,,C","4.05",",,,C"
"CA003050520","1979-10","51.1833","-115.5667","1384.0","BANFF, AB CA","14.4","C","0.0",",C","9",",C","0",",C","5",",C","2",",C","1",",C","0",",C","15",",C","0",",C","2",",C","0",",C","-8.1",",C,31,","40",",,C,20,","34",",,C,19,","7.0",",,C,27,","23.8",",C,10,","799.1","C","396.6",",C","22.9",",,,C","59",",,,C","5.54",",C","11.33",",,,C","-0.25",",,,C"
"CA003050520","1979-11","51.1833","-115.5667","1384.0","BANFF, AB CA","14.4","C","0.0",",C","3",",C","0",",C","0",",C","0",",C","0",",C","2",",C","30",",C","11",",C","0",",C","0",",C","-19.7",",C,28,","10",",,C,30,+","20",",,C,18,","1.4",",,C,18,","6.4",",C,15,","1477.2","C","678.1",",C","2.2",",,,C","44",",,,C","-4.27",",C","1.01",",,,C","-9.55",",,,C"
"CA003050520","1979-12","51.1833","-115.5667","1384.0","BANFF, AB CA","14.4","C","0.0",",C","15",",C","1",",C","8",",C","29",",C","8",",C","5",",C","29",",C","18",",C","0",",C","0",",C","-31.5",",C,15,","560",",,C,15,","586",",,C,14,","46.0",",,C,14,","7.2",",C,08,","2217.8","C","740.6",",C","101.8",",,,C","1050",",,,C","-5.56",",C","-1.31",",,,C","-9.81",",,,C"
"CA003050520","1980-01","51.1833","-115.5667","1384.0","BANFF, AB CA","0.0","C","0.0",",C","13",",C","0",",C","2",",C","31",",C","2",",C","16",",C","31",",C","25",",C","0",",C","0",",C","-33.8",",C,27,","440",",,C,15,","105",",,C,12,","8.6",",,C,12,","1.8",",C,24,","3196.3","C","978.5",",C","19.2",",,,C","227",",,,C","-13.23",",C","-8.35",",,,C","-18.12",",,,C"
"CA003050520","1980-02","51.1833","-115.5667","1384.0","BANFF, AB CA","0.0","C","0.0",",C","10",",C","0",",C","2",",C","29",",C","2",",C","4",",C","28",",C","10",",C","0",",C","0",",C","-22.6",",C,14,","470",",,C,22,+","64",",,C,12,","3.4",",,C,12,","9.7",",C,27,","3875.1","C","678.8",",C","14.7",",,,C","202",",,,C","-5.07",",C","0.50",",,,C","-10.64",",,,C"
"CA003050520","1980-03","51.1833","-115.5667","1384.0","BANFF, AB CA","0.0","C","0.0",",C","11",",C","0",",C","6",",C","31",",C","7",",C","4",",C","31",",C","5",",C","0",",C","0",",C","-25.5",",C,05,","440",",,C,15,","144",",,C,23,","8.7",",,C,23,","8.3",",C,01,","4549.6","C","674.5",",C","39.8",",,,C","595",",,,C","-3.43",",C","2.20",",,,C","-9.05",",,,C"
"CA003050520","1980-04","51.1833","-115.5667","1384.0","BANFF, AB CA","0.0","C","0.0",",C","7",",C","0",",C","1",",C","5",",C","1",",C","0",",C","17",",C","0",",C","3",",C","0",",C","-12.8",",C,01,","200",",,C,01,","78",",,C,21,","6.7",",,C,21,","22.9",",C,28,","4920.9","C","371.3",",C","12.2",",,,C","119",",,,C","5.96",",C","12.99",",,,C","-1.08",",,,C"
"CA003050520","1980-05","51.1833","-115.5667","1384.0","BANFF, AB CA","0.0","C","0.0",",C","13",",C","0",",C","10",",C","0",",C","0",",C","0",",C","3",",C","0",",C","4",",C","0",",C","-0.9",",C,11,","0",",,C,31,+","0",",,C,31,+","19.4",",,C,25,","23.2",",C,01,","5191.2","C","270.3",",C","87.6",",,,C","0",",,,C","9.61",",C","16.14",",,,C","3.09",",,,C"
"CA003050520","1980-06","51.1833","-115.5667","1384.0","BANFF, AB CA","0.0","C","0.0",",C","15",",C","0",",C","10",",C","0",",C","0",",C","0",",C","0",",C","0",",C","11",",C","0",",C","0.8",",C,08,","0",",,C,30,+","0",",T,C,05,+","22.0",",,C,02,","24.7",",C,20,","5389.2","C","198.0",",C","92.0",",,,C","0",",T,,C","11.73",",C","17.88",",,,C","5.59",",,,C"
"CA003050520","1980-07","51.1833","-115.5667","1384.0","BANFF, AB CA","0.9","C","0.9",",C","13",",C","0",",C","4",",C","0",",C","0",",C","0",",C","0",",C","0",",C","19",",C","0",",C","1.6",",C,01,","0",",,C,31,+","0",",,C,31,+","10.0",",,C,22,","30.3",",C,22,","113.0","C","113.0",",C","30.7",",,,C","0",",,,C","14.72",",C","21.98",",,,C","7.45",",,,C"
"CA003050520","1980-08","51.1833","-115.5667","1384.0","BANFF, AB CA","0.9","C","0.0",",C","12",",C","0",",C","9",",C","0",",C","0",",C","0",",C","1",",C","0",",C","8",",C","0",",C","-1.0",",C,25,","0",",,C,31,+","0",",,C,31,+","12.6",",,C,05,","25.4",",C,01,","333.6","C","220.6",",C","63.6",",,,C","0",",,,C","11.22",",C","17.64",",,,C","4.80",",,,C"
"CA003050520","1980-09","51.1833","-115.5667","1384.0","BANFF, AB CA","0.9","C","0.0",",C","13",",C","0",",C","7",",C","0",",C","0",",C","0",",C","2",",C","0",",C","5",",C","0",",C","-2.0",",C,25,","0",",,C,30,+","0",",T,C,21,","12.4",",,C,12,","24.9",",C,06,","608.2","C","274.6",",C","63.6",",,,C","0",",T,,C","9.18",",C","15.05",",,,C","3.31",",,,C"
"CA003050520","1980-10","51.1833","-115.5667","1384.0","BANFF, AB CA","0.9","C","0.0",",C","5",",C","0",",C","1",",C","1",",C","2",",C","0",",C","16",",C","0",",C","5",",C","0",",C","-7.8",",C,23,","40",",,C,26,","30",",,C,21,","6.8",",,C,21,","23.7",",C,06,","982.5","C","374.3",",C","11.4",",,,C","90",",,,C","6.26",",C","12.41",",,,C","0.11",",,,C"
"CA003050520","1980-11","51.1833","-115.5667","1384.0","BANFF, AB CA","0.9","C","0.0",",C","11",",C","1",",C","4",",C","21",",C","5",",C","2",",C","23",",C","11",",C","0",",C","0",",C","-21.8",",C,23,","370",",,C,22,","340",",,C,21,","26.4",",,C,21,","15.4",",C,05,","1601.0","C","618.5",",C","49.2",",,,C","640",",,,C","-2.28",",C","2.08",",,,C","-6.65",",,,C"
"CA003050520","1980-12","51.1833","-115.5667","1384.0","BANFF, AB CA","0.9","C","0.0",",C","15",",C","0",",C","7",",C","31",",C","6",",C","14",",C","24",",C","17",",C","0",",C","0",",C","-34.0",",C,06,","650",",,C,05,","251",",,C,03,","15.4",",,C,03,","12.5",",C,16,","2454.0","C","853.0",",C","69.9",",,,C","844",",,,C","-9.18",",C","-5.07",",,,C","-13.29",",,,C"
"CA003050520","1981-01","51.1833","-115.5667","1384.0","BANFF, AB CA","0.0","C","0.0",",C","3",",C","0",",C","2",",C","31",",C","2",",C","0",",C","30",",C","20",",C","0",",C","0",",C","-17.1",",C,17,","210",",,C,31,+","52",",,C,24,","8.0",",,C,24,","8.9",",C,22,","3164.6","C","710.6",",C","12.4",",,,C","110",",,,C","-4.59",",C","0.06",",,,C","-9.24",",,,C"
"CA003050520","1981-02","51.1833","-115.5667","1384.0","BANFF, AB CA","0.0","C","0.0",",C","10",",C","0",",C","1",",C","28",",C","1",",C","2",",C","24",",C","9",",C","0",",C","0",",C","-29.0",",C,10,","210",",,C,10,+","33",",,C,19,","3.3",",,C,19,","6.9",",C,22,+","3787.6","C","623.0",",C","11.3",",,,C","124",",,,C","-3.92",",C","1.13",",,,C","-8.96",",,,C"
"CA003050520","1981-03","51.1833","-115.5667","1384.0","BANFF, AB CA","0.0","C","0.0","1,C","2",",C","0",",C","1",",C","8",",C","1",",C","0","1,C","28","1,C","1","1,C","0","1,C","0","1,C","-15.8","1,C,07,","90",",,C,06,","66",",,C,05,","4.6",",,C,05,","13.2","1,C,10,","4306.6","C","519.0","1,C","5.8",",,,C","84",",,,C","1.03","1,C","7.71","1,,,C","-5.64","1,,,C"
"CA003050520","1981-04","51.1833","-115.5667","1384.0","BANFF, AB CA","0.0","C","0.0","2,C","7",",C","0",",C","4",",C","1",",C","1",",C","0","2,C","19","2,C","0",",C","0",",C","0",",C","-11.6","2,C,13,","30",",,C,12,","34",",,C,12,","9.4",",,C,24,","18.0",",C,30,","4720.9","C","414.3",",C","22.7",",,,C","83",",,,C","3.31","2,C","8.75",",,,C","-2.13","2,,,C"
"CA003050520","1981-05","51.1833","-115.5667","1384.0","BANFF, AB CA","0.0","C","0.0","1,C","16",",C","2",",C","10",",C","4",",C","3","1,C","0",",C","4",",C","0","1,C","1","1,C","0","1,C","-2.0",",C,03,","80",",,C,06,","274","1,,C,05,","27.8",",,C,05,","21.8","1,C,29,","5032.6","C","311.7","1,C","149.7",",,,C","440","1,,,C","7.94","1,C","13.61","1,,,C","2.28",",,,C"
"CA003050520","1981-06","51.1833","-115.5667","1384.0","BANFF, AB CA","0.0","C","0.0","2,C","11",",C","0",",C","4",",C","0",",C","0",",C","0","2,C","1","2,C","0",",C","3",",C","0",",C","-0.6","2,C,12,","0",",,C,30,+","0",",,C,30,+","17.8",",,C,27,","24.5",",C,25,","5276.8","C","244.2",",C","47.3",",,,C","0",",,,C","9.69","2,C","15.47",",,,C","3.90","2,,,C"
"CA003050520","1981-07","51.1833","-115.5667","1384.0","BANFF, AB CA","0.9","C","0.9","3,C","17",",C","1",",C","12",",C","0",",C","0","1,C","0","3,C","0","3,C","0",",C","14",",C","0",",C","1.4","3,C,14,","0",",,C,31,+","0","1,,C,31,+","28.5",",,C,14,","26.5",",C,18,+","127.7","C","127.7",",C","112.2",",,,C","0","1,,,C","13.57","3,C","19.89",",,,C","7.25","3,,,C"
"CA003050520","1981-08","51.1833","-115.5667","1384.0","BANFF, AB CA","11.9","C","11.0",",C","4",",C","0",",C","1",",C","0",",C","0",",C","0",",C","0",",C","0",",C","25",",C","0",",C","5.0",",C,02,","0",",,C,31,+","0",",,C,31,+","9.4",",,C,29,","31.0",",C,11,","193.5","C","65.8",",C","13.2",",,,C","0",",,,C","16.56",",C","24.98",",,,C","8.15",",,,C"
"CA003050520","1981-09","51.1833","-115.5667","1384.0","BANFF, AB CA","11.9","C","0.0",",C","4",",C","0",",C","1",",C","0",",C","0",",C","0",",C","4",",C","0",",C","12",",C","0",",C","-3.5",",C,27,+","0",",,C,30,+","20",",,C,25,","3.2",",,C,01,","31.0",",C,18,+","416.5","C","223.0",",C","6.8",",,,C","20",",,,C","10.90",",C","17.83",",,,C","3.97",",,,C"
"CA003050520","1981-10","51.1833","-115.5667","1384.0","BANFF, AB CA","11.9","C","0.0","2,C","7",",C","0",",C","2",",C","4",",C","1",",C","0","1,C","20","1,C","0","1,C","0","1,C","0","1,C","-10.0","1,C,22,+","120",",,C,20,","120",",,C,19,","12.0",",,C,19,","15.0","1,C,18,+","815.2","C","398.7","1,C","24.9",",,,C","120",",,,C","4.53","2,C","9.41","1,,,C","-0.35","1,,,C"
"CA003050520","1981-11","51.1833","-115.5667","1384.0","BANFF, AB CA","11.9","C","0.0","1,C","5",",C","0",",C","1",",C","1","5,C","1",",C","0","1,C","25","1,C","9",",C","0",",C","0",",C","-15.0","1,C,26,+","30","5,,C,18,","25",",,C,17,","2.5",",,C,17,","16.5",",C,02,","1345.9","C","530.7",",C","5.8",",,,C","50",",,,C","0.18","1,C","4.57",",,,C","-4.21","1,,,C"
"CA003050520","1981-12","51.1833","-115.5667","1384.0","BANFF, AB CA","11.9","C","0.0",",C","13",",C","0",",C","4",",C","30",",C","4",",C","9",",C","31",",C","24",",C","0",",C","0",",C","-28.5",",C,31,","150",",,C,31,","45",",,C,09,","5.1",",,C,09,","4.0",",C,19,+","2204.7","C","858.8",",C","23.6",",,,C","230",",,,C","-9.37",",C","-5.23",",,,C","-13.52",",,,C"
